city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,192,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,never,32,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,2,125,1.0
city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,>20,10/49,Early Stage Startup,2,10,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,5,10/49,NGO,1,42,1.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,never,40,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,4,55,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,22,1.0
city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Early Stage Startup,1,174,1.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Funded Startup,3,66,1.0
city_167,0.921,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,Funded Startup,never,44,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Funded Startup,1,84,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10/49,Funded Startup,1,150,1.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,133,1.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,92,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,3,<10,Pvt Ltd,1,160,1.0
city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,never,51,1.0
city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,9,<10,Public Sector,never,100,1.0
city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,5,<10,Public Sector,1,8,1.0
city_50,0.8959999999999999,Male,No relevent experience,Part time course,High School,STEM,5,<10,Early Stage Startup,never,210,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Early Stage Startup,1,86,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,1,45,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,218,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,1,104,1.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,6,1.0
city_70,0.698,Female,No relevent experience,no_enrollment,Graduate,Humanities,<1,100-500,Pvt Ltd,1,52,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,6,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,54,1.0
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,84,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Public Sector,3,8,1.0
city_100,0.887,Male,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,3,62,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,30,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,63,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,never,50,1.0
city_19,0.682,Male,Has relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,never,13,1.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,3,140,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,2,138,1.0
city_100,0.887,Male,Has relevent experience,Part time course,High School,STEM,16,100-500,Pvt Ltd,never,102,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,50,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50-99,Pvt Ltd,never,56,1.0
city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,<1,50-99,Pvt Ltd,never,13,1.0
city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,NGO,1,34,1.0
city_27,0.848,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,2,8,1.0
city_14,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,never,24,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,never,61,1.0
city_76,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,16,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,NGO,4,65,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,164,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,4,34,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,never,17,1.0
city_71,0.884,Other,Has relevent experience,no_enrollment,Graduate,Arts,<1,<10,Early Stage Startup,1,8,1.0
city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,15,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,198,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,2,100-500,Funded Startup,never,78,1.0
city_128,0.527,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,1,96,1.0
city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Public Sector,1,141,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,160,1.0
city_100,0.887,Male,Has relevent experience,Part time course,High School,STEM,6,10000+,Public Sector,1,91,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,4,111,1.0
city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,never,78,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,3,10000+,Pvt Ltd,never,28,1.0
city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,15,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,4,10000+,Pvt Ltd,never,3,1.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,>4,88,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,10,100-500,Pvt Ltd,3,180,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,1000-4999,Public Sector,>4,24,1.0
city_76,0.698,Male,No relevent experience,Part time course,Masters,STEM,4,500-999,Public Sector,1,111,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,9,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,2,10/49,Pvt Ltd,1,49,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,28,1.0
city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,500-999,Pvt Ltd,2,41,1.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Public Sector,1,3,1.0
city_45,0.89,Male,Has relevent experience,Part time course,Masters,STEM,8,50-99,Public Sector,2,81,1.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,44,1.0
city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,1,22,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,10000+,Pvt Ltd,never,48,1.0
city_131,0.68,Male,No relevent experience,no_enrollment,Masters,STEM,3,10/49,Pvt Ltd,never,51,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Arts,3,10/49,Pvt Ltd,never,7,1.0
city_101,0.5579999999999999,Male,No relevent experience,Part time course,High School,STEM,6,50-99,Pvt Ltd,>4,63,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,214,1.0
city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,Humanities,5,<10,Pvt Ltd,2,45,1.0
city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,4,80,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,NGO,1,50,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,4,50,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,10/49,Early Stage Startup,2,96,1.0
city_73,0.754,Male,No relevent experience,Full time course,Graduate,STEM,7,10/49,Pvt Ltd,2,21,1.0
city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,4,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,NGO,2,268,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,3,166,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,4,1.0
city_67,0.855,Other,No relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,>4,34,1.0
city_149,0.6890000000000001,Male,No relevent experience,Part time course,High School,STEM,2,100-500,Pvt Ltd,1,32,1.0
city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,100-500,Pvt Ltd,2,157,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,314,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,37,1.0
city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,282,1.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,14,1.0
city_145,0.555,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,1,18,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,>4,42,1.0
city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9,50-99,Public Sector,>4,26,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,38,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,never,37,1.0
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,94,1.0
city_19,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,12,50-99,Early Stage Startup,never,59,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,50-99,Early Stage Startup,never,53,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,2,50,1.0
city_118,0.722,Male,No relevent experience,Full time course,High School,STEM,<1,50-99,Public Sector,never,24,1.0
city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,>20,10/49,Pvt Ltd,1,40,1.0
city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,11,5000-9999,Pvt Ltd,1,6,1.0
city_145,0.555,Male,No relevent experience,Full time course,High School,STEM,4,50-99,Pvt Ltd,1,73,1.0
city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,22,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,11,100-500,Pvt Ltd,>4,77,1.0
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,62,1.0
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4,500-999,Pvt Ltd,never,14,1.0
city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,14,10000+,Pvt Ltd,4,12,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,89,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,72,1.0
city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,never,62,1.0
city_115,0.789,Female,No relevent experience,Full time course,Graduate,STEM,4,5000-9999,Pvt Ltd,never,308,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,1,98,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,140,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,88,1.0
city_77,0.83,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,2,37,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,never,34,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,500-999,Early Stage Startup,never,44,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,21,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,2,<10,Pvt Ltd,never,116,1.0
city_11,0.55,Male,No relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,never,153,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,never,12,1.0
city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,Other,3,500-999,Funded Startup,1,42,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Early Stage Startup,1,21,1.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,1,24,1.0
city_143,0.74,Male,Has relevent experience,Part time course,Masters,STEM,20,50-99,Pvt Ltd,1,39,1.0
city_83,0.923,Female,Has relevent experience,no_enrollment,Graduate,Humanities,18,100-500,Pvt Ltd,1,13,1.0
city_103,0.92,Male,Has relevent experience,Full time course,High School,STEM,9,<10,Early Stage Startup,1,156,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,81,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,14,10/49,Pvt Ltd,never,112,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,50-99,Public Sector,never,100,1.0
city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,10,<10,Public Sector,never,45,1.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,No Major,13,<10,Early Stage Startup,1,87,1.0
city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,2,36,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,41,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,4,17,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,Humanities,8,50-99,Pvt Ltd,1,118,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,3,22,1.0
city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1,24,1.0
city_74,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,30,1.0
city_14,0.698,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,2,10/49,Pvt Ltd,1,198,1.0
city_150,0.698,Male,No relevent experience,Part time course,Graduate,STEM,9,10000+,Pvt Ltd,1,53,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,204,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,2,43,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,6,500-999,Pvt Ltd,>4,21,1.0
city_93,0.865,Male,No relevent experience,Full time course,Graduate,STEM,1,10000+,Pvt Ltd,1,25,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,100,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,47,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,14,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,24,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,62,1.0
city_101,0.5579999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,74,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,STEM,4,100-500,Pvt Ltd,1,107,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Other,>4,94,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,>4,6,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Early Stage Startup,1,46,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Public Sector,2,29,1.0
city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,17,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,8,10000+,Public Sector,never,30,1.0
city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,63,1.0
city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,96,1.0
city_91,0.691,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,>4,63,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,1000-4999,Pvt Ltd,1,74,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,<10,Pvt Ltd,1,80,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,94,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,19,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,39,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,6,100-500,Pvt Ltd,1,43,1.0
city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,Other,6,100-500,Pvt Ltd,2,21,1.0
city_21,0.624,Male,No relevent experience,Full time course,High School,STEM,7,10000+,Pvt Ltd,never,132,1.0
city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,4,34,1.0
city_91,0.691,Male,No relevent experience,Full time course,High School,STEM,3,<10,Funded Startup,never,3,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,6,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,NGO,1,166,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,never,62,1.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,1,42,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,NGO,>4,30,1.0
city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,6,100-500,Public Sector,1,63,1.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,<10,Pvt Ltd,1,75,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,74,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,48,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,35,1.0
city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,5,50-99,Pvt Ltd,3,98,1.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,10,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,2,70,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,1,33,1.0
city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,4,<10,Pvt Ltd,never,113,1.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,53,1.0
